flow_duration,protocol,TotPackets,TotBytes,tot_fwd_pkts,totlen_fwd_pkts,fwd_iat_mean,fwd_pkt_len_max,fwd_pkt_len_mean,tot_bwd_pkts,totlen_bwd_pkts,bwd_iat_mean,bwd_pkt_len_max,bwd_pkt_len_mean
280.034,6,29,7392,14,158,21541,267,1357,15,678,20000,2045,6035
599.504,1,9,504,9,28,74938,28,504,0,0,0,0,0
0.117,6,20,9025,10,121,12,121,649,10,1121,13,1448,8376
280.515,6,29,7392,13,158,23376,267,1317,16,603,18693,2076,6075
1710.613,17,13,534,11,14,171043,14,462,2,8,1710435,8,72
1789.94,6,357,22629,208,69,8646,69,12460,149,69,12094,69,10169
1791.473,6,145,15724,87,79,20831,501,6755,58,144,31427,1420,8969
4.972,17,4,288,2,36,4957,36,128,2,52,4959,52,160
0.113,17,2,166,1,39,0,39,67,1,71,0,71,99
1798.568,17,142,11360,71,48,25693,48,5396,71,56,25693,56,5964
3.521,6,33,6129,17,206,220,314,2744,16,456,218,1152,3385
1116.84,6,238,17454,135,114,8334,469,10436,103,69,10949,69,7018
296.852,6,4375,3777084,1954,348,151,349,122281,2421,1461,122,2736,3654803
0.29,6,24,8313,12,269,26,699,1710,12,995,25,1402,6603
3.815,17,4,352,2,60,3814,60,176,2,60,3813,60,176
0.783,6,31,8081,18,456,46,1360,3059,13,498,50,1384,5022
97.745,6,194,83444,95,786,1039,1152,72988,99,405,993,1179,10456
1781.519,1,58,4872,58,56,31254,56,4872,0,0,0,0,0
15.195,6,5,752,3,46,7597,46,166,2,506,15016,506,586
7.997,6,15,4050,8,275,1142,275,878,7,1440,1006,1440,3172
55.794,17,5,380,5,48,13948,48,380,0,0,0,0,0
1784.55,1,190,10640,190,28,9442,28,10640,0,0,0,0,0
1740.973,6,87,6322,58,31,30543,31,3915,29,31,62176,31,2407
1785.138,17,87,3648,86,14,21001,14,3612,1,8,0,8,36
15.255,6,8,344,3,0,7627,0,124,5,0,3811,0,220
1758.022,6,103,6238,57,26,31393,26,3378,46,26,39066,26,2860
15.024,17,8,1116,4,36,5003,36,256,4,187,5004,187,860
317.502,6,650,561458,421,1331,755,1360,545435,229,236,110,2667,16023
0.13,6,9,1340,5,145,32,145,349,4,827,29,827,991
1789.039,17,87,3648,86,14,21047,14,3612,1,8,0,8,36
59.25,17,5,1640,5,300,14812,300,1640,0,0,0,0,0
1.674,6,51,19429,29,892,59,1360,13728,22,437,69,2715,5701
0.725,6,10,968,5,256,153,256,460,5,304,155,304,508
0.151,17,2,212,1,46,0,46,74,1,110,0,110,138
809.715,1,10,560,10,28,89968,28,560,0,0,0,0,0
0.004,6,18,32388,1,0,0,0,40,17,1850,0,2736,32348
1284.586,1,42,3528,42,56,31331,56,3528,0,0,0,0,0
0.919,6,11,1727,7,100,153,100,384,4,589,217,1152,1343
12.186,6,1805,1671531,1125,1406,10,1448,1631507,680,776,17,1448,40024
1793.671,1,246,13776,246,28,7321,28,13776,0,0,0,0,0
21.964,17,44,11396,44,231,510,388,11396,0,0,0,0,0
280.343,6,29,7392,13,158,23361,267,1317,16,603,18681,1400,6075
24.857,6,12,708,5,106,6211,106,314,7,90,4141,90,394
12.7,6,83,25074,42,568,309,1152,19293,41,459,311,1179,5781
280.235,6,28,7352,13,158,23352,267,1317,15,678,20014,2800,6035
0.021,17,2,124,1,34,0,34,62,1,34,0,34,62
1746.21,1,8,448,8,28,249458,28,448,0,0,0,0,0
1789.83,6,373,23821,213,69,8388,69,12867,160,69,11256,69,10954
4.299,6,21,6420,10,286,472,517,1388,11,892,425,2407,5032
1792.248,6,360,24215,210,83,8575,981,13521,150,75,12025,485,10694
1772.284,6,180,15480,120,69,14893,69,8940,60,69,30035,69,6540
0.444,6,126,90487,62,131,7,232,3009,64,1439,6,3337,87478
1773.397,1,96,10176,96,78,18667,78,10176,0,0,0,0,0
30.564,17,2,563,2,253,30564,341,563,0,0,0,0,0
1631.782,1,7,392,7,28,271963,28,392,0,0,0,0,0
1790.623,6,366,25541,213,100,8446,469,14936,153,69,11780,69,10605
1786.935,6,105,8348,68,64,26670,64,4896,37,58,49634,58,3452
48.406,6,7,426,2,106,48389,106,194,5,0,12095,0,232
133.252,17,8,2688,8,308,19036,308,2688,0,0,0,0,0
11.624,6,25,8473,13,275,968,275,1078,12,986,772,1440,7395
4.345,6,33,6129,17,206,271,314,2744,16,548,273,1179,3385
0.192,6,46,20494,26,1029,7,1420,15473,20,467,9,1883,5021
31.446,17,8,1648,4,48,10474,48,304,4,308,10475,308,1344
280.507,6,29,7392,13,158,23375,267,1317,16,603,18696,2036,6075
507.672,6,35,7136,17,151,13568,501,1745,18,291,29857,1420,5391
0.601,17,2,136,1,32,0,32,60,1,48,0,48,76
0.595,6,10,924,5,283,103,283,551,5,105,102,105,373
1785.858,17,142,11360,71,48,25512,48,5396,71,56,25512,56,5964
1.066,6,9,1647,6,100,213,100,344,3,1179,403,1179,1303
1788.969,6,355,22480,207,69,8684,69,12420,148,69,12169,69,10060
7.465,17,3,228,3,48,3732,48,228,0,0,0,0,0
1.362,6,48,19980,28,883,50,1360,14404,20,476,62,2715,5576
10.77,6,20,4442,11,275,1077,275,998,9,768,752,1440,3444
299.53,6,6,364,4,31,99843,31,222,2,31,299513,31,142
1656.026,6,122,19377,71,89,23657,721,7515,51,516,12730,2535,11862
1797.44,17,142,11360,71,48,25677,48,5396,71,56,25677,56,5964
300.793,6,44,13788,25,892,12533,1460,8181,19,402,478,2567,5607
175.25,17,2,72,1,8,0,8,36,1,8,0,8,36
1044.655,17,263,27815,115,136,9163,1350,18954,148,31,7106,60,8861
361.022,2,3,96,3,8,180511,8,96,0,0,0,0,0
1.394,6,49,19370,29,896,49,1360,13749,20,437,63,2715,5621
35.027,17,40,5880,20,48,1842,48,1520,20,190,1842,308,4360
1.177,6,51,21240,29,899,42,1360,15584,22,476,48,2720,5656
2.77,17,21,7036,8,280,395,1350,2467,13,323,132,1350,4569
5.2,6,45,8425,23,227,236,314,4102,22,491,236,1179,4323
0.034,6,11,1864,6,262,6,517,844,5,752,8,752,1020
0.334,6,26,9003,13,252,27,647,1704,13,945,26,1408,7299
599.227,6,11,657,7,31,99871,31,373,4,31,199739,31,284
1798.258,17,448,39896,403,35,4473,288,25676,45,288,40023,288,14220
0.188,17,9,665,6,40,1,41,411,3,56,85,57,254
61.688,6,63,41364,39,1160,1623,1448,33363,24,749,2671,1448,8001
26.833,6,51,10547,24,533,667,910,3199,27,312,1027,1460,7348
1789.47,17,87,3648,86,14,21052,14,3612,1,8,0,8,36
1673.222,6,24,3973,16,262,111548,413,2740,8,114,239002,269,1233
1784.837,6,355,22480,207,69,8664,69,12420,148,69,12141,69,10060
195.164,17,5,680,5,108,48791,348,680,0,0,0,0,0
4.553,6,40,7309,20,218,239,314,3423,20,440,226,1152,3886
5.101,17,3,208,2,36,5005,36,128,1,52,0,52,80
165.13,6,25,1020,10,0,6142,0,404,15,0,11794,0,616
11.171,17,4,240,2,32,11170,32,120,2,32,11170,32,120
1.712,6,25,8769,15,286,122,590,1462,10,986,169,1414,7307
1798.887,6,237,24652,93,68,19551,659,9020,144,136,12578,2720,15632
1786.443,17,87,3648,86,14,21016,14,3612,1,8,0,8,36
1772.641,6,180,15480,120,69,14896,69,8940,60,69,30042,69,6540
10.042,17,2,138,2,41,10042,41,138,0,0,0,0,0
924.242,17,74,5920,37,48,25673,48,2812,37,56,25673,56,3108
1.187,6,24,8016,12,164,91,267,1300,12,1014,91,2411,6716
1757.305,1,58,4872,58,56,30829,56,4872,0,0,0,0,0
300.645,6,39,8489,20,286,15823,797,1976,19,441,472,1460,6513
31.628,6,6,360,0,0,0,0,0,6,0,0,0,360
1796.693,6,368,23276,212,69,8515,69,12896,156,69,11588,69,10380
0.319,6,10,1669,6,551,63,947,1346,4,159,106,159,323
280.617,6,32,7853,14,158,21585,267,1357,18,524,16506,1400,6496
0.256,17,2,440,1,39,0,39,67,1,345,0,345,373
0.429,6,10,1992,5,288,99,288,508,5,424,59,434,1484
1775.153,6,180,15480,120,69,14917,69,8940,60,69,30079,69,6540
60.692,6,9,774,5,180,15173,180,448,4,110,20148,110,326
0.234,6,10,1669,6,551,46,947,1346,4,159,77,159,323
0.079,17,4,588,2,48,70,48,152,2,190,65,308,436
1793.918,1,214,11984,214,28,8422,28,11984,0,0,0,0,0
0.325,17,2,212,1,46,0,46,74,1,110,0,110,138
1629.782,1,7,392,7,28,271630,28,392,0,0,0,0,0
375.896,6,21,1422,15,180,26849,180,992,6,110,12228,110,430
291.982,6,32,6921,15,262,20852,517,1576,17,744,18246,1418,5345
1.325,6,50,18698,27,849,50,1360,13002,23,433,52,1360,5696
6.149,6,1883,1753442,1196,1388,5,1408,1713054,687,931,8,2801,40388
0.036,6,6,716,3,302,12,302,458,3,102,7,102,258
1771.26,1,60,5040,0,0,0,0,0,60,56,30021,56,5040
1.957,17,22,5709,22,231,93,389,5709,0,0,0,0,0
1797.836,17,448,39896,403,35,4472,288,25676,45,288,40013,288,14220
0.105,6,9,2074,6,596,20,1033,1437,3,513,51,513,637
19.436,6,1311,1202279,878,1298,21,1368,1175099,433,776,44,1473,27180
15.708,6,17,2434,11,210,1567,210,1036,6,545,3079,904,1398
1777.31,17,142,11360,71,48,25389,48,5396,71,56,25389,56,5964
1797.588,6,356,22520,208,69,8684,69,12460,148,69,12228,69,10060
114.061,1,8,448,8,28,16294,28,448,0,0,0,0,0
0.393,6,14,1733,7,288,65,288,588,7,284,34,434,1145
0.319,6,22,7333,13,334,26,663,2021,9,1209,39,1906,5312
1785.113,17,142,11360,71,48,25501,48,5396,71,56,25501,56,5964
1744.052,6,95,7203,63,38,28129,205,4476,32,33,56250,98,2727
189.528,17,10,880,5,48,47380,48,380,5,72,47379,72,500
1769.237,6,90,6521,59,31,30504,31,3998,31,31,58963,31,2523
0.946,17,6,654,3,33,469,33,183,3,129,469,145,471
1788.028,6,139,8502,73,26,24833,26,4426,66,26,27507,26,4076
16.553,17,37,9685,15,279,1180,1350,4612,22,202,786,1350,5073
1798.002,6,356,22520,208,69,8686,69,12460,148,69,12230,69,10060
541.427,2,8,256,8,8,77346,8,256,0,0,0,0,0
1.279,6,52,21786,29,930,45,1360,16090,23,433,50,1360,5696
321.654,6,42,8254,20,374,16929,841,2604,22,236,15316,1418,5650
1754.976,6,359,56327,219,304,8050,304,40912,140,83,12625,83,15415
1772.377,6,180,15480,120,69,14893,69,8940,60,69,30033,69,6540
1777.614,17,140,11200,70,48,25762,48,5320,70,56,25762,56,5880
1776.606,17,140,11200,70,48,25747,48,5320,70,56,25747,56,5880
1586.018,6,322,24058,165,104,9670,469,12464,157,65,10166,69,11594
2.574,6,14,2351,8,188,367,245,700,6,703,462,1152,1651
0.007,17,2,511,1,35,0,35,63,1,420,0,420,448
64.022,6,39,11365,17,297,4001,1189,3069,22,529,3047,4837,8296
1694.483,1,76,8056,76,78,22593,78,8056,0,0,0,0,0
0.124,6,33,30325,19,290,6,392,2449,14,2261,9,4224,27876
5.33,6,40,7325,21,218,266,314,3463,19,516,281,1179,3862
46.798,6,25,1982,11,275,4679,275,1010,14,96,2766,96,972
198.269,6,251,113429,127,812,439,1152,102564,124,393,1610,1179,10865
493.01,6,41,7999,19,167,9132,502,2102,22,263,23472,1452,5897
0.014,17,2,471,1,39,0,39,67,1,376,0,376,404
0.032,17,2,132,1,30,0,30,58,1,46,0,46,74
280.467,6,24,7054,11,181,28046,267,1168,13,670,23369,2036,5886
45.715,6,6133,5812624,4038,1361,11,1408,5699020,2095,931,21,2801,113604
1.55,6,57,17564,30,426,53,1360,9331,27,595,53,1360,8233
0.116,6,22,10013,11,136,11,136,716,11,1245,11,1448,9297
1785.25,6,102,8296,68,65,26645,65,4930,34,59,54094,59,3366
7.768,6,15,4050,8,275,1109,275,878,7,1440,971,1440,3172
331.959,6,91,30816,46,594,7376,1418,11316,45,714,7544,1418,19500
4.09,17,5,340,5,40,1022,40,340,0,0,0,0,0
0.032,17,2,306,1,33,0,33,61,1,217,0,217,245
2.553,6,27,7563,14,174,196,267,1608,13,678,207,2800,5955
1794.46,17,140,11200,70,48,26006,48,5320,70,56,26006,56,5880
0.312,17,2,152,1,48,0,48,76,1,48,0,48,76
1797.643,1,345,28980,345,56,5225,56,28980,0,0,0,0,0
1682.73,17,16,1265,8,30,240380,37,471,8,71,240382,136,794
1.231,6,7,312,4,0,410,0,180,3,0,522,0,132
3.67,17,10,1450,5,40,909,40,340,5,194,909,194,1110
0.177,17,2,152,1,48,0,48,76,1,48,0,48,76
1.376,6,38,8252,19,320,76,1162,2716,19,476,66,2715,5536
548.765,1,8,448,8,28,78395,28,448,0,0,0,0,0
0.111,17,2,404,1,44,0,44,72,1,304,0,304,332
0.09,17,4,2876,2,689,90,1350,1434,2,693,41,1350,1442
2.869,6,23,7374,12,357,260,722,1556,11,895,236,2760,5818
5.999,6,40,7325,22,218,285,314,3503,18,516,337,1179,3822
8.365,6,1641,1504108,1004,1418,8,1448,1466308,637,776,12,1448,37800
19.935,17,21,6621,10,387,2211,1350,4159,11,195,1990,1350,2462
1786.575,6,148,26841,90,360,20073,1291,19819,58,104,31341,242,7022
1792.653,6,354,22647,202,69,8822,69,12289,152,69,11871,69,10358
0.262,17,2,198,1,39,0,39,67,1,103,0,103,131
1785.724,6,359,22847,208,69,8626,69,12460,151,69,11901,69,10387
1793.491,17,179,11456,179,36,10075,36,11456,0,0,0,0,0
11.474,6,1689,1585717,1118,1369,10,1432,1558385,571,389,20,1432,27332
1775.16,6,184,15778,122,69,14670,69,9158,62,69,29095,69,6620
9.543,17,3,3300,3,1072,4771,1072,3300,0,0,0,0,0
1789.153,6,380,29370,217,75,8283,267,13537,163,134,11044,1460,15833
299.175,17,4,502,2,36,299169,36,128,2,159,299170,159,374
0.066,17,2,367,1,64,0,64,92,1,247,0,247,275
0.032,1,2,112,2,28,32,28,112,0,0,0,0,0
0.089,6,12,1587,6,507,17,507,779,6,556,17,556,808
0.016,17,6,462,3,33,1,33,183,3,65,0,65,279
11.879,6,1874,1637375,1157,1363,10,1380,1602530,717,558,16,1923,34845
369.641,6,23,1535,16,177,24642,177,1053,7,110,10393,110,482
1796.265,1,276,15456,276,28,6531,28,15456,0,0,0,0,0
8.577,6,23,3444,12,152,779,267,1400,11,400,830,1179,2044
0.44,17,4,288,2,36,406,36,128,2,52,408,52,160
1797.226,17,449,39928,404,35,4459,288,25708,45,288,40021,288,14220
1783.569,1,8,448,8,28,254795,28,448,0,0,0,0,0
36.858,17,2,150,2,47,36858,47,150,0,0,0,0,0
1772.437,6,240,17880,120,69,14894,69,8940,120,34,14894,64,8940
0.543,17,2,384,1,39,0,39,67,1,289,0,289,317
1741.248,6,92,6668,60,31,29512,31,4062,32,31,56168,31,2606
11.876,6,145,128844,89,430,134,647,5962,56,2263,212,8448,122882
1783.558,6,369,23661,210,69,8533,69,12747,159,69,11287,69,10914
266.964,17,4,240,2,32,266962,32,120,2,32,266962,32,120
1786.586,6,102,8172,68,63,26665,64,4868,34,57,54136,58,3304
1763.661,2,12,384,12,8,160332,8,384,0,0,0,0,0
1790.734,6,275,33771,113,139,15987,1360,16403,162,134,11121,2720,17368
0.485,6,12,1653,6,288,92,288,548,6,426,60,434,1105
264.979,6,29,8559,10,189,12358,516,1350,19,379,14716,1452,7209
11.899,6,1793,1637003,1156,1364,10,1432,1606992,637,427,18,1432,30011
0.301,17,2,180,1,30,0,30,58,1,94,0,94,122
1798.633,6,368,24752,214,87,8444,469,14245,154,69,11753,69,10507
1798.759,17,406,36280,365,35,4941,288,23324,41,288,44021,288,12956
4.828,6,19,5841,11,366,482,517,1678,8,931,667,2201,4163
1773.129,6,181,15589,120,69,14900,69,8940,61,69,29550,69,6649
280.268,6,31,7472,14,158,21559,267,1357,17,543,17509,1400,6115
782.068,2,8,256,8,8,111724,8,256,0,0,0,0,0
119.019,2,3,96,3,8,59509,8,96,0,0,0,0,0
183.361,6,49,10379,19,269,10186,1189,2921,30,328,6322,2006,7458
280.209,17,4,1098,2,30,280204,30,116,2,463,280203,463,982
31.678,6,5,220,1,0,0,0,44,4,0,9513,0,176
0.011,17,2,547,1,40,0,40,68,1,451,0,451,479
38.051,17,22,1936,11,48,3804,48,836,11,72,3803,72,1100
240.51,6,72,25109,37,534,6680,1418,6745,35,751,7073,1418,18364
1.18,6,30,10206,16,605,73,1460,3713,14,740,76,1937,6493
1797.063,17,447,39580,403,35,4470,288,25676,44,288,40949,288,13904
299.533,6,6,364,4,31,99844,31,222,2,31,299515,31,142
1.306,6,31,6260,15,138,93,267,1715,16,650,75,1452,4545
0.141,6,5,260,0,0,0,0,0,5,0,0,0,260
0.507,17,2,237,1,72,0,72,100,1,109,0,109,137
1791.266,1,187,10472,187,28,9630,28,10472,0,0,0,0,0
0.127,17,4,352,2,37,0,37,130,2,83,123,89,222
161.015,17,4,352,2,60,161014,60,176,2,60,161014,60,176
0.035,6,3,136,2,0,35,0,88,1,0,0,0,48
6.706,1,6,937,6,128,1341,197,937,0,0,0,0,0
0.289,6,27,7296,13,155,24,267,1301,14,603,19,2036,5995
0.108,17,2,231,1,34,0,34,62,1,141,0,141,169
10.826,17,4,974,2,40,10804,40,136,2,391,10815,419,838
1.614,6,13,2311,8,188,230,245,700,5,1407,343,1407,1611
30.382,2,4,160,4,16,10127,16,160,0,0,0,0,0
280.441,6,29,7392,13,158,23370,267,1317,16,678,18690,3456,6075
615.936,6,135,37995,71,484,8799,1360,25762,64,268,9774,4649,12233
3.923,6,58,19981,29,910,140,1440,13952,29,400,132,1440,6029
1.206,6,23,7952,12,164,92,267,1288,11,1216,102,3819,6664
1.393,6,37,9808,20,502,73,1460,4352,17,476,73,2615,5456
5.082,17,4,304,4,48,1694,48,304,0,0,0,0,0
343.287,6,34,7420,15,202,4005,502,1818,19,302,19067,1420,5602
11.548,6,90,26818,46,567,256,1152,20576,44,407,262,1152,6242
128.117,2,5,264,5,28,32029,32,264,0,0,0,0,0
0.005,17,2,309,1,34,0,34,62,1,219,0,219,247
0.106,17,2,176,1,60,0,60,88,1,60,0,60,88
277.595,6,24,2325,4,302,12662,302,530,20,83,14609,83,1795
1.092,6,10,1687,7,100,182,100,384,3,1179,414,1179,1303
244.538,17,6,528,3,60,122268,60,264,3,60,122268,60,264
62.935,6,73,50609,46,1178,1398,1368,42468,27,841,2411,2736,8141
2.386,6,5,288,2,0,2201,0,112,3,0,1101,0,176
1639.927,1,7,392,7,28,273321,28,392,0,0,0,0,0
1745.496,6,95,7203,63,38,28153,205,4476,32,33,56295,98,2727
0.877,6,11,1727,7,100,146,100,384,4,589,208,1152,1343
2.184,17,26,13419,13,719,182,1350,9712,13,257,132,1350,3707
3.567,6,14,2355,7,188,594,245,660,7,703,551,1152,1695
369.6,6,21,1419,15,177,26400,177,989,6,110,13086,110,430
1786.556,6,102,8364,68,66,26665,66,4964,34,60,54134,60,3400
0.078,6,7,423,4,43,6,43,259,3,0,36,0,164
1.361,6,47,18161,26,882,54,1360,12545,21,433,59,1360,5616
176.904,17,8,2672,8,306,25272,308,2672,0,0,0,0,0
1789.953,6,372,23574,214,69,8403,69,13114,158,69,11400,69,10460
1625.339,1,8,448,8,28,232191,28,448,0,0,0,0,0
10.962,6,20,4442,11,275,1096,275,998,9,768,785,1440,3444
1772.118,6,180,15480,120,69,14891,69,8940,60,69,30031,69,6540
1.025,6,32,9238,15,195,73,453,2178,17,768,63,1448,7060
2.287,6,13,2311,8,188,326,245,700,5,1407,508,1407,1611
1769.376,6,101,9410,66,66,27221,66,5610,35,60,52036,60,3800
16.177,6,2696,2542960,1752,1374,9,1408,2489208,944,776,16,1408,53752
0.056,6,10,1495,5,507,13,507,727,5,556,13,556,768
0.588,2,2,64,2,8,588,8,64,0,0,0,0,0
120.533,6,6,481,3,0,60266,0,124,3,233,60133,233,357
1784.032,17,83,3480,82,14,22025,14,3444,1,8,0,8,36
0.138,17,2,148,1,32,0,32,60,1,60,0,60,88
1773.34,6,181,15589,120,69,14902,69,8940,61,69,29550,69,6649
1787.363,6,106,8388,68,64,26677,64,4896,38,58,48305,58,3492
7.097,6,22,4426,12,213,645,597,1689,10,552,768,1767,2737
1779.585,6,141,8735,77,45,23413,208,5276,64,31,28244,31,3459
176.58,6,7,418,4,106,58860,106,274,3,0,1508,0,144
4.213,6,39,7269,19,218,234,314,3383,20,440,209,1152,3886
300.89,6,40,13572,23,892,13676,1360,8090,17,479,542,4027,5482
0.321,6,12,3705,6,171,64,171,491,6,964,63,1448,3214
0.012,17,2,391,1,43,0,43,71,1,292,0,292,320
1787.196,1,213,22578,213,78,8430,78,22578,0,0,0,0,0
1700.872,1,8,448,8,28,242981,28,448,0,0,0,0,0
1788.775,1,206,11536,206,28,8725,28,11536,0,0,0,0,0
462.728,6,55,4360,32,66,14926,66,2600,23,60,20645,60,1760
9.334,17,318,169971,316,509,28,1472,169891,2,12,4648,12,80
11.525,6,26,4213,14,234,886,564,1704,12,463,1018,1343,2509
1787.896,6,356,22520,208,69,8637,69,12460,148,69,12162,69,10060
141.449,6,21,8712,11,314,79,634,1415,10,1147,15699,2720,7297
1785.5,6,359,22709,209,69,8584,69,12569,150,69,11983,69,10140
24.947,1,4,224,4,28,8315,28,224,0,0,0,0,0
1.1,17,4,368,2,32,1000,32,120,2,96,1021,96,248
1680.472,1,14,784,14,28,129267,28,784,0,0,0,0,0
1796.235,6,414,24840,207,69,8719,69,12420,207,34,8719,69,12420
300.877,6,43,14696,24,904,13081,1460,9134,19,399,481,1460,5562
300.375,6,24,8520,13,401,25031,1050,2290,11,807,3808,2736,6230
298.926,6,479,211841,235,828,798,1152,198330,244,249,1229,1179,13511
1749.641,6,104,8166,65,45,27338,205,4844,39,36,46032,98,3322
0.938,6,11,1727,7,100,156,100,384,4,589,224,1152,1343
0.014,17,2,384,1,39,0,39,67,1,289,0,289,317
1.303,6,50,21647,28,927,48,1360,15991,22,476,53,2720,5656
13.534,17,19,1629,10,47,1356,47,750,9,69,1690,75,879
70.007,1,2,232,2,88,70007,88,232,0,0,0,0,0
280.167,6,30,7432,13,158,23347,267,1317,17,543,17509,1400,6115
1783.807,6,410,24680,205,69,8744,69,12340,205,35,8744,69,12340
1771.945,6,180,15480,120,69,14890,69,8940,60,69,30032,69,6540
364.796,6,25,1899,16,65,24319,65,1095,9,55,45587,59,804
377.291,6,25,1651,17,177,23580,177,1117,8,110,9228,110,534
1781.036,17,142,11360,71,48,25443,48,5396,71,56,25443,56,5964
1796.936,6,287,18380,164,69,11024,69,9941,123,69,14728,69,8439
1761.971,6,122,7390,67,26,26695,26,4000,55,26,32628,26,3390
11.274,6,65,33763,34,716,341,1438,6075,31,1133,375,1565,27688
1795.647,17,448,39896,403,35,4466,288,25676,45,288,40022,288,14220
3.675,6,30,8872,13,158,306,267,1317,17,687,228,1400,7555
60.435,2,5,160,5,8,15108,8,160,0,0,0,0,0
1792.084,1,58,4872,58,56,31440,56,4872,0,0,0,0,0
1.363,6,41,17140,22,529,64,1460,3606,19,911,65,1460,13534
1749.316,6,95,7203,63,38,28214,205,4476,32,33,56420,98,2727
0.035,6,2,1460,1,0,0,0,40,1,1380,0,1380,1420
1792.665,6,382,29805,221,131,8148,1189,17772,161,81,11204,485,12033
5.194,17,4,1354,2,300,4199,300,656,2,321,4200,321,698
658.089,2,5,160,5,8,164522,8,160,0,0,0,0,0
1774.741,17,140,11200,70,48,25720,48,5320,70,56,25720,56,5880
0.188,6,46,20300,26,1015,7,1420,15279,20,467,9,1883,5021
0.068,6,17,7360,10,321,7,517,1384,7,1136,9,2676,5976
252.082,2,2,64,2,8,252082,8,64,0,0,0,0,0
72.415,6,8,428,3,0,36207,0,152,5,0,18059,0,276
1782.655,1,160,16960,160,78,11211,78,16960,0,0,0,0,0
1593.217,17,82,6560,41,48,39830,48,3116,41,56,39830,56,3444
0.105,17,4,624,2,64,104,64,184,2,192,58,192,440
0.14,17,2,672,2,308,140,308,672,0,0,0,0,0
29.987,6,12,1310,7,182,4997,182,554,5,244,7486,476,756
1785.722,17,337,25612,337,48,5314,48,25612,0,0,0,0,0
1784.293,6,356,22520,208,69,8619,69,12460,148,69,12137,69,10060
919.941,6,58,4681,34,50,25006,205,2570,24,37,39988,108,2111
0.241,6,13,3722,7,125,36,125,509,6,964,27,1448,3213
1787.203,6,104,8376,68,65,26674,65,4930,36,59,51060,59,3446
589.406,1,8,1013,8,98,84200,117,1013,0,0,0,0,0
1794.105,17,188,46535,188,219,9594,422,46535,0,0,0,0,0
35.956,6,28,6951,16,117,2397,159,1453,12,811,3268,2816,5498
0.087,17,4,336,2,34,0,34,124,2,78,41,84,212
243.981,6,46,12972,21,111,12198,235,1943,25,648,10165,2373,11029
823.892,6,191,20683,101,127,8238,1189,8639,90,187,9245,1420,12044
0.049,17,4,588,2,48,42,48,152,2,190,41,308,436
1768.679,1,58,4872,58,56,31029,56,4872,0,0,0,0,0
280.314,6,30,7432,13,158,23359,267,1317,17,543,17512,1400,6115
17.834,6,30,5052,15,154,1273,721,1869,15,399,1261,2026,3183
0.859,17,3,216,2,31,289,31,118,1,70,0,70,98
1.921,17,21,6483,7,317,320,1350,2415,14,262,121,1350,4068
245.014,6,47,22952,21,307,31,640,2021,26,978,9798,1480,20931
1738.742,6,87,6322,58,31,30504,31,3915,29,31,62097,31,2407
0.072,17,2,322,1,33,0,33,61,1,233,0,233,261
0.542,6,119,87821,56,131,9,232,2769,63,1422,8,3901,85052
1772.263,6,180,15480,120,69,14892,69,8940,60,69,30033,69,6540
0.88,6,23,6168,13,264,72,662,1848,10,979,96,1731,4320
35.074,17,10,760,10,48,3897,48,760,0,0,0,0,0
1773.287,6,180,15480,120,69,14901,69,8940,60,69,30048,69,6540
88.036,17,4,352,2,60,88035,60,176,2,60,88035,60,176
0.163,6,10,1569,5,627,40,627,895,5,406,40,406,674
18.752,17,42,10899,42,231,457,389,10899,0,0,0,0,0
171.588,6,18,4463,7,272,347,516,1100,11,364,17120,1452,3363
1788.028,17,87,3648,86,14,21035,14,3612,1,8,0,8,36
1797.402,1,345,28980,345,56,5225,56,28980,0,0,0,0,0
1797.778,17,142,11360,71,48,25682,48,5396,71,56,25682,56,5964
1771.367,6,99,9306,66,66,27251,66,5610,33,60,55352,60,3696
2.415,6,14,2351,8,188,345,245,700,6,703,431,1152,1651
0.016,6,4,172,2,0,16,0,80,2,0,14,0,92
280.034,6,27,7312,12,158,25457,267,1277,15,678,20000,2800,6035
146.262,1,14,784,14,28,11250,28,784,0,0,0,0,0
0.602,6,16,1825,8,288,62,288,640,8,284,61,434,1185
20.842,6,27,9769,9,154,2605,267,832,18,586,1211,1420,8937
1.142,6,25,8805,14,290,87,802,1753,11,942,91,1460,7052
1737.577,1,56,4704,0,0,0,0,0,56,56,31592,56,4704
1740.489,17,30,31170,30,1011,60016,1011,31170,0,0,0,0,0
17.117,6,26,7137,12,155,1556,267,1266,14,530,1315,2006,5871
366.967,6,18,1242,14,180,28228,180,916,4,110,20058,110,326
0.022,6,2,100,1,0,0,0,60,1,0,0,0,40
2.065,17,6,552,3,32,534,32,180,3,96,0,96,372
2.707,17,2,144,1,36,0,36,64,1,52,0,52,80
587.701,17,284,20802,202,40,2923,41,13865,82,56,453,57,6937
0.966,6,24,6041,12,108,86,147,919,12,773,71,1608,5122
29.654,6,29,7666,10,155,13,267,1186,19,380,1647,3426,6480
176.131,6,28,12107,13,452,69,1460,2361,15,1014,12570,1460,9746
0.53,6,124,87485,58,131,9,232,2849,66,1344,8,2840,84636
578.751,17,98,7448,98,48,5966,48,7448,0,0,0,0,0
1790.476,6,362,22898,210,69,8566,69,12678,152,69,11854,69,10220
1767.228,1,58,4872,0,0,0,0,0,58,56,31004,56,4872
